"product_id","date_id","quantity","sale_peso","cost_peso"
"NALIVPANTPOLAR","20070825",0,65,24
"NOUTGUANTPOL","20070825",0,39,23
"BFADERSPETIT","20070825",2,48,34.35
"NALIVBUZO","20070825",0,85,34
"NALIVBUZO","20070825",0,85,34
"NORIX","20070827",1,180,105
"NALIVMOCHANAT","20070827",1,130,89
"NALIVPOLAINA","20070828",1,100,42
"NMAKCAMISINT","20070828",0,55,31.2
"BANTEOJOS","20070828",1,45,25
"BMAKGUANTPOL","20070828",0,25,17.42
"NNMAKPOL","20070828",0,70,39.2
"BMEDABRIGO","20070828",0,26,6.77
"BMED1piel","20070828",0,20,4.6
"NALQUILER","20070828",1,40,1
"NALIVCUBREREF","20070829",1,80,23
"BMEDABRIGO","20070829",0,26,6.77
"NLIBOCLIMB","20070829",0,114,55
"BMEDABRIGO","20070829",0,25,6.77
"BMED1piel","20070829",0,20,4.6
"NNMAKPOL","20070829",0,70,39.2
"NMAKKHUMBU","20070829",0,225,126
"NMAKCAMISINT","20070829",0,55,31.2
"NALIVCUELLO","20070829",0,1,5
"BAMBOO21","20070829",1,55,36.3
"NLIBOCHAL","20070829",0,329,191
"BMAKGORRO","20070829",0,15,8.7
"NALIVCUBREREF","20070830",1,95,23
"NALIVCUBMIT","20070830",1,100,39
"NALIVCUBREREF","20070830",1,70,23
"NNALGACAN","20070830",1,135,94
"BMEDABRIGO","20070830",0,26,6.77
"NCUBRE3 X","20070830",0,110,59
"NMAKTERMPANT","20070830",0,55,31.2
"BMEDABRIGO","20070830",0,26,6.77
"NPACKLITE","20070830",0,380,221
"BMED1piel","20070830",0,20,4.6
"NNMAKPOL","20070830",0,70,39.2
"NOUTMOCHBALT","20070830",1,390,227
"NOUTMOCHYAK70","20070830",1,465,272
"NOUTMOCHTIROL","20070830",1,336,198
"NHIKKING","20070830",1,180,100
"NMAKGUANTPOL","20070830",0,25,14.4
"BMEDABRIGO","20070830",0,26,6.77
"BMEDABRIGO","20070830",0,26,6.77
"NMAKTERMPANT","20070830",0,55,31.2
"NALIVERBOLPO","20070830",1,75,42
"NALIVCUELLO","20070830",0,1,5
"BMED1piel","20070830",0,18,4.6
"BMEDABRIGO","20070830",0,26,6.77
"BCULIPATIN","20070830",2,12,6
"BGUILLUMET","20070830",1,285,197.65
"NMAKGUANTPOL","20070830",0,25,14.4
"BMAKGORRO","20070830",0,13,8.7
"NIMPERMEABILIZ","20070830",1,10,5.85
"BMAKKID","20070830",0,35,21.3
"BMED1piel","20070830",0,18,4.6
"BMEDABRIGO","20070830",0,26,6.77
"NALIVCAMP","20070830",0,100,36
"BMED1piel","20070830",0,20,4.6
"NMAKGUANTPOL","20070830",0,25,14.4
"NALIVPANTPOLAR","20070831",0,65,24
"BMEDABRIGO","20070831",0,26,6.77
"NMAKEXPEDJKT","20070831",0,500,284
"BMED1piel","20070831",0,20,4.6
"NALIVGUANT","20070831",0,25,12
"BMAKCLAJKT","20070831",0,450,305
"NALQUILER","20070831",1,140,1
"BFADERSHMS","20070831",1,60,40
"NFADERMOSQSSEG","20070831",2,40,25
"BMAKKID","20070831",0,40,21.3
"BMAKKIDPANT","20070831",0,40,26.13
"NMAKPANTINTLADY","20070831",0,55,31.2
"BMAKCAMISINTLADY","20070831",0,55,37.75
"BMEDABRIGO","20070831",0,26,6.77
"NMAKTERMPANT","20070831",0,55,31.2
"NMAKCAMISINT","20070831",0,55,31.2
"BCULIPATIN","20070831",2,12,6
"BMEDABRIGO","20070901",0,26,6.77
"NMAKGUANTPOL","20070901",0,25,14.4
"NMAKPAMIR70","20070901",1,520,292
"NALQUILER","20070901",1,100,1
"NALIVCUBMIT","20070901",1,100,39
"NALIVCUBREREF","20070901",1,80,23
"NMAKTERMPANT","20070901",0,55,31.2
"NMAKGUANTPOL","20070901",0,25,14.4
"NMAKPANTDESMH","20070901",0,140,76
"BMED1piel","20070904",0,20,4.6
"NMAKCAMISINT","20070904",0,55,31.2
"NMAKEIGER","20070904",0,140,62.4
"BMEDABRIGO","20070904",0,26,6.77
"NALIVPANTPOLLADY","20070904",0,65,24
"NMAKTRANGO","20070904",0,95,49
"NMAKTRANGO","20070904",0,95,49
"NNMAKPOL","20070905",0,70,39.2
"NORIX","20070905",1,180,105
"BMEDZOQ","20070905",0,10,3
"NMAKCLASSIC","20070905",0,450,252
"NALQUILER","20070905",1,90,1
"BMEDZOQ","20070906",0,10,3
"BFADERSHMS","20070906",1,60,40
"NORIX","20070906",1,180,105
"BMEDZOQ","20070906",0,10,3
"BMEDABRIGO","20070907",0,26,6.77
"BMED1piel","20070907",0,20,4.6
"BCULIPATIN","20070907",1,12,6
"NOUTALUMINE","20070907",1,980,577
"NMSRSTOW1600","20070907",1,130,74.1
"BDOITECART","20070907",1,15,10
"NALIVPOLAINA","20070907",1,100,42
"NMAKEXPEDJKT","20070907",0,500,284
"NMAKKHUMBU","20070907",0,225,126
"NMAKCLASSIC","20070907",0,450,252
"NALIVMOCH40","20070907",1,230,100
"NOUTALPHA30","20070908",1,195,110
"NLIBOKOALA","20070908",0,180,98
"BMEDZOQ","20070908",0,1,3
"NMAKWINDCAMP","20070908",0,340,190
"BMEDABRIGO","20070908",0,26,6.77
"BBROGASBOT","20070910",3,6,3.86
"NOUTMOCHBALT","20070910",1,390,227
"BBRGL06","20070910",1,50,38.26
"BMEDABRIGO","20070910",0,26,6.77
"NALIVERBOLPO","20070910",1,75,42
"NOUTMOCHROCK","20070910",1,160,90
"NMAKCHAL","20070910",0,90,52
"BFADERSHMS","20070910",1,60,40
"NMAKARTIC","20070910",1,370,212
"NLIBOCLIMB","20070910",0,114,55
"NALIVCUELLO","20070910",0,1,5
"NMAKVIVAC","20070910",1,295,171
"BMED1piel","20070910",0,1,4.6
"BALIBOT","20070911",1,1,17
"NMAKTOLOSA","20070911",0,610,350
"NALQUILER","20070911",1,70,1
"NMAKEIGER","20070911",0,115,62.4
"NLIBOMITON","20070911",0,203,118
"NALIVCUBRELIV","20070911",1,30,13.5
"BMAKEXPEDJKT","20070912",0,435,300
"NALIVCUBMIT","20070912",1,100,39
"NMAKTERMPANT","20080822",0,70,34.4
"BMED1piel","20070912",0,20,4.6
"BAMBOO21","20070912",1,55,36.3
"NALIVBUZO","20070912",0,85,34
"BMEDABRIGO","20070912",0,26,6.77
"BMED1piel","20070912",0,20,4.6
"NALIVPOLAINA","20070913",1,100,42
"NALQUILER","20070913",1,330,1
"NMAKPANTDRY","20070913",0,350,198
"NMAKNITROJK","20070913",0,690,396
"BBUFF","20070913",1,70,48
"BMAKEXPEDJKT","20070913",0,500,344
"BUNDERANTEO","20070913",1,160,94
"NALIVPOLAINA","20070913",1,100,42
"NMAKTERMPANT","20070913",0,55,31.2
"NMAKPANTDRY","20070913",0,350,198
"BMED1piel","20070913",0,20,4.6
"NMAKGUANTPOL","20070913",0,25,14.4
"BMED1piel","20070913",0,20,4.6
"BAMBOO21","20070913",2,55,36.3
"BMEDABRIGO","20070913",0,26,6.77
"NNALGENEBOTHID","20070913",1,42,30
"NMAKGUANTPOL","20070913",0,25,14.4
"NNALGACAN","20070913",1,135,94
"NALIVPANTPOLAR","20070913",0,65,24
"NALIVBOLSILLO","20070913",1,25,11
"NMSRSTOW1600","20070913",1,120,74.1
"NALQUILER","20070914",1,45,1
"BBUFF","20070914",1,65,48
"NALQUILER","20070914",1,98,1
"NORIX","20070914",1,180,105
"NOUTBOLS1000","20070915",0,1100,762
"NNALGACAN","20070915",2,135,94
"NFRONTANDES","20070915",1,370,209
"NMAKPANTDRY","20070915",0,350,198
"NOUTMOCHYAK70","20070915",1,465,272
"NMAKACONC","20070917",0,560,319
"NTEKMAGN","20070917",1,30,17
"NLIBOCLIMB","20070917",0,114,55
"BMED1piel","20070917",0,20,4.6
"NLIBOCHAL","20070917",0,300,191
"NFRONTANDES","20070917",1,370,209
"NMSRBOT600","20070918",1,75,45
"BMEDZOQ","20070918",0,10,3
"NLIBOCLIMB","20070918",0,114,55
"BMED1piel","20070918",0,20,4.6
"NMSRWHISP","20070918",1,410,241.8
"BFIG8","20070919",1,65,45.34
"BMEDABRIGO","20070919",0,26,6.77
"BMED1piel","20070919",0,20,4.6
"BMED1piel","20070919",0,20,4.6
"NMAKPAMIR90","20070920",1,560,319
"NMAKEXPEDJKT","20070920",0,497,284
"NMSRKIT","20070920",1,145,72
"NALQUILER","20070920",1,200,1
"NMAKARTIC","20070920",1,370,212
"NALIVERBOLPO","20070920",1,75,42
"NOUTMOCHBALT","20070920",1,390,227
"BJULBOSHERPA","20070922",1,130,78
"NMAKPANTDESMH","20070922",0,140,76
"BCAMPBAST","20070922",1,120,68.4
"NMAKTERMPANT","20070922",0,55,31.2
"BCAMPCINTA","20070922",1,13,8.33
"BCAMPHMS","20070922",1,56,39
"BCAMPCLIP","20070922",2,42,29
"BCAMP6","20070922",3,6,3.76
"NMAKCAMISINT","20070922",0,55,31.2
"NPACKLITE","20070922",0,395,221
"BMED1piel","20070922",0,1,4.6
"NORIX","20070922",1,180,105
"NALIVBUZO","20070922",0,85,34
"NOUTGUANTW","20070922",0,75,42.5
"BMEDZOQ","20070922",0,10,3
"BCAMPCLIP","20070922",1,42,29
"NNALGENEBOTHID","20070922",1,42,30
"NHIKKING","20070924",1,100,100
"BCAMPSTALK","20070924",1,455,314
"BCAMPNEVE","20070924",1,289,199
"BFADERSPETIT","20070924",1,48,34.35
"NALQUILER","20070924",1,500,1
"NMAKGUANTPOL","20070924",0,25,14.4
"NALIVPOLAINA","20070925",1,100,42
"BCAMPBAST","20070925",1,120,68.4
"NMAKCAMISINTLADY","20070925",0,55,31.2
"BJULBOSHERPA","20070925",1,155,78
"NALQUILER","20070925",1,150,1
"NIMPERMEABILIZ","20070925",1,10,5.85
"BJULBOSHERPA","20070926",1,155,78
"BMED1piel","20070926",0,20,4.6
"NALIVBUZO","20070926",0,85,34
"BMED1piel","20070926",0,20,4.6
"NMAKTRANGO","20070926",0,95,49
"NALIVERBOLPO","20070926",3,75,42
"NNALGACAN","20070926",1,135,94
"NALIVERBOLPO","20070926",1,75,42
"BCAMP6","20070926",3,6,3.76
"NOUTMOCHYAK70","20070926",1,465,272
"NMAKPANTDESLADY","20070927",0,130,88
"BMED1piel","20070927",0,20,4.6
"NMAKCAMITREKKL","20070927",0,85,46.4
"NMAKWINDCAMLADY","20070927",0,300,169.6
"BGUILLUMET","20070927",1,285,197.65
"NALIVERBOLPO","20070927",1,75,42
"BORIX","20070929",1,185,127.7
"NNALGENEBOTHID","20070929",1,36,30
"NALIVPOLAINA","20070929",1,100,42
"BCAMPSTALK","20070929",1,455,314
"BBUFF","20070929",2,70,48
"NNORTHFACE","20070929",1,455,300
"NNALGACAN","20070929",1,135,94
"NORIX","20070929",1,180,105
"BMEDZOQ","20070929",0,10,3
"BMEDABRIGO","20070929",0,26,6.77
"NMAKARTIC","20070929",1,370,212
"BCAMPBAST","20070929",1,120,68.4
"BMED1piel","20070929",0,20,4.6
"NMAKANDES","20070929",1,1500,800
"BMED1piel","20070929",0,20,4.6
"NALIVCUELLO","20070929",0,15,5
"BMAKGORRO","20070929",0,13,8.7
"BJULBOSHERPA","20070929",1,155,78
"BJULBOSHERPA","20070929",1,155,78
"NFRONTANDES","20070929",1,370,215
"BCAMP6","20070929",4,6,3.76
"BCAMPNEVE","20070929",1,289,199
"BCAMPNEVE","20070929",1,289,199
"BBUFF","20070929",2,65,48
"NALIVPOLAINA","20070929",1,100,42
"NLIBOCLIMB","20070929",0,114,55
"NMAKTRANGO","20070929",0,95,49
"BJULBOSHERPA","20071001",1,155,78
"BJULBOSHERPA","20071001",2,155,78
"BMEDABRIGO","20071001",0,26,6.77
"NNALGACAN","20071001",1,135,94
"BMED1piel","20071001",0,20,4.6
"BFRONTANDES","20071001",1,370,260
"NALIVPANTPOLAR","20071001",0,65,24
"NOUTMOUNTPANT","20071001",0,410,230
"BCAMPEXPRESS","20071001",1,349,240.7
"BCAMPCLIP","20071001",1,42,29
"NALIVPOLAINA","20071001",1,100,42
"NMAKKHUMBU","20071001",0,225,126
"NOUTMOUNTPANT","20071001",0,410,230
"NMAKNITROJK","20071001",0,700,396
"BJULBOSHERPA","20071001",1,155,78
"NALIVPANTPOLAR","20071001",0,65,24
"NMAKGUANTPOL","20071001",0,25,14.4
"NLIBOCLIMB","20071002",0,114,55
"NOUTMOCHYAK60","20071002",1,425,250
"BCAMPCINTA","20071002",9,13,8.33
"NALQUILER","20071002",1,40,1
"NALIVMOCH40","20071002",1,230,100
"NALIVBOLSILLO","20071002",2,25,11
"NALIVCUELLO","20071002",0,15,5
"BAMBOO21","20071002",1,55,36.3
"NALIVCUBREREF","20071002",1,70,23
"NALIVCUBRELIV","20071002",1,35,13.5
"BMAKMOCHCTORRE","20071002",1,170,114
"NMAKGORRAWIN","20071002",0,50,30
"BMEDABRIGO","20071002",0,26,6.77
"NMAKCAMISINTLADY","20071002",0,55,31.2
"BFRONTANDES","20071002",1,370,260
"BUNDERANTEO","20071002",1,150,94
"NFRONTANDES","20071002",1,370,215
"NUNDERANTEO","20071002",1,155,75
"BAMBOO21","20071004",1,55,36.3
"NMAKEXPEDJKT","20071004",0,500,284
"BCAMPBAST","20071004",1,120,68.4
"BJULBOSHERPA","20071004",1,155,78
"NALIVPOLAINA","20071004",1,100,42
"BFRONTANDES","20071004",1,370,260
"NTEKMAGN","20071004",1,35,17
"NMAKCAMISINT","20071004",0,55,31.2
"BMED1piel","20071004",0,20,4.6
"NMAKPANTDESLADY","20071004",0,150,88
"NNMAKPOL","20071004",0,70,39.2
"BMEDZOQ","20071004",0,10,3
"BMEDABRIGO","20071004",0,26,6.77
"NMAKTERMPANT","20071004",0,55,31.2
"NEXPEDLADY","20071004",0,435,248
"NMAKTERMPANT","20071004",0,55,31.2
"NALQUILER","20071004",1,125,1
"BMED1piel","20071004",0,20,4.6
"BBR455","20071004",1,8,4.8
"NALIVCUBREREF","20071004",1,80,23
"BMEDABRIGO","20071004",0,26,6.77
"NMAKTERMPANT","20071004",0,55,31.2
"BMEDABRIGO","20071004",0,26,6.77
"NALIVCAMP","20071004",0,100,36
"NMAKTERMPANT","20071004",0,55,31.2
"BMEDABRIGO","20071004",0,26,6.77
"NPACKLITE","20071004",0,395,221
"NMAKGUANTPOL","20071004",0,25,14.4
"BMED1piel","20071004",0,20,4.6
"NLIBOCLIMB","20071004",0,129,73
"NALQUILER","20071004",1,100,1
"NMAKWINDCAMLADY","20071004",0,296,169.6
"BBR455","20071004",2,8,4.8
"BEXPEDLADY","20071004",0,435,300
"NEXPEDLADY","20071004",0,435,248
"BMED1piel","20071004",0,20,4.6
"BMEDABRIGO","20071004",0,26,6.77
"NALIVCUELLO","20071004",0,1,5
"BMEDABRIGO","20071004",0,26,6.77
"NNALGENEBOTHID","20071004",1,42,30
"BCAMPBAST","20071004",1,120,68.4
"NOUTMOCHYAK60","20071004",1,550,313
"BEXPEDLADY","20071004",0,435,300
"NALQUILER","20071004",1,100,1
"BMED1piel","20071004",0,20,4.6
"NORIX","20071004",1,180,105
"BMEDZOQ","20071004",0,10,3
"NMAKCAMISINTLADY","20071005",0,50,31.2
"NALIVCUBRELIV","20071005",1,30,13.5
"BMED1piel","20071005",0,20,4.6
"NLIBOKOALA","20071005",0,195,113
"NALIVCUBRELIV","20071005",1,30,13.5
"NLIBOKOALA","20071005",0,195,113
"BAMBOO21","20071005",1,55,36.3
"NALQUILER","20071005",1,170,1
"NMSRBOT1000","20071005",2,85,60
"BCAMPEXPRESS","20071005",1,349,240.7
"BJULBOSHERPA","20071005",1,155,78
"NMSRXGK","20071005",1,780,453
"NALIVCUBREREF","20071005",1,1,23
"NALIVMOCH40","20071005",1,1,100
"BCAMPLOTUS","20071005",2,78,53.8
"NMSRSTOW1600","20071005",1,130,74.1
"NNALGENEBOTHID","20071005",1,42,30
"BRECTADS40","20071005",1,80,56.11
"NMAKARTIC","20071005",1,370,212
"NMAKTERMPANT","20071005",0,55,31.2
"NALQUILER","20071005",1,225,1
"NALIVCUELLO","20071006",0,15,5
"BMEDABRIGO","20071006",0,26,6.77
"NALIVPANTPOLAR","20071006",0,65,24
"NALIVPOLAINA","20071006",1,100,42
"NMSRBAST","20071006",1,330,195
"BMED1piel","20071006",0,20,4.6
"NMAKGUANTPOL","20071006",0,25,14.4
"BCAMP6","20071006",8,6,3.76
"NMAKPANTDESMH","20071006",0,140,76
"BCAMPNEVE","20071006",1,272,199
"NALQUILER","20071008",1,50,1
"NALIVCUBMIT","20071008",1,100,39
"BCAMPBAST","20071008",1,120,68.4
"NALIVPOLAINA","20071008",1,100,42
"NMAKTERMPANT","20071008",0,55,31.2
"NALIVCHAL","20071008",0,80,29
"NMAKGUANTPOL","20071008",0,25,14.4
"BRECTADS40","20071008",1,80,56.11
"NNALGENEBOTHID","20071008",2,42,30
"BMAKGORRO","20071008",0,13,8.7
"NNALGACAN","20071008",1,135,94
"BCAMP6","20071009",4,6,3.76
"NMAKCAMISINT","20071009",0,55,31.2
"BCAMPNEVE","20071009",1,289,199
"BCAMPCINTA","20071009",7,13,8.33
"NMAKTERMPANT","20071009",0,55,31.2
"NMSRSTOW1600","20071009",1,130,74.1
"BCAMPGRAMP803","20071009",1,485,334
"NALIVPANTPOLAR","20071009",0,65,24
"NALIVPOLAINA","20071009",1,86,42
"NALIVCUELLO","20071009",0,15,5
"BMAKGORRO","20071009",0,13,8.7
"NMAKPANTDESMH","20071009",0,140,76
"NMAK700","20071009",0,895,511
"NMAKEXPEDJKT","20071009",0,500,284
"BMAKGORRO","20071009",0,1,8.7
"NMAKGUANTPOL","20071009",0,25,14.4
"BMEDZOQ","20071009",0,10,3
"NUNDERANTEO","20071009",2,155,75
"NALIVCUELLO","20071009",0,15,5
"NNALGENEBOTHID","20071009",1,42,30
"NALIVPOLAINA","20071009",1,100,42
"NMAKEIGER","20071009",0,115,62.4
"NMAKKHUMBU","20071009",0,225,126
"NMAKPANTDESMH","20071009",0,140,76
"NMAKPANTDESMH","20071009",0,140,76
"BMED1piel","20071009",0,20,4.6
"NNMAKPOL","20071009",0,70,39.2
"NMAKTERMPANT","20071009",0,55,31.2
"BMEDABRIGO","20071009",0,26,6.77
"BCAMPBAST","20071009",1,120,68.4
"NMAKCAMISINTLADY","20071009",0,55,31.2
"NALIVCUBREREF","20071009",1,75,23
"NMAKPANTINTLADY","20071009",0,55,31.2
"NLIBOKOALA","20071009",0,195,113
"NMAKTRANGO","20071009",0,85,49
"NALIVBOLSILLO","20071009",1,25,11
"NALIVERBOLPO","20071009",1,75,42
"NALIVPANTPOLAR","20071009",0,65,24
"BBRGL10","20071009",1,85,53.41
"NFRONTANDES","20071009",1,370,215
"NMAKARTIC","20071009",1,370,212
"BBROGASBOT","20071009",2,6,3.86
"BMEDABRIGO","20071010",0,26,6.77
"BMED1piel","20071010",0,20,4.6
"NMAKGUANTPOL","20071010",0,25,14.4
"BJULBOSHERPA","20071010",2,155,78
"BCAMPEXPRESS","20071010",1,349,240.7
"BFADERSHMS","20071010",1,60,40
"NALIVMOCH40","20071010",1,200,100
"BCAMP6","20071010",2,6,3.76
"BCAMPCLIP","20071010",1,42,29
"BMEDZOQ","20071010",0,10,3
"NLIBOCLIMB","20071010",0,129,73
"BCAMPPOLE","20071010",1,98,47.6
"BFADERSHMS","20071010",1,60,40
"NNMAKPOL","20071010",0,70,39.2
"NMAKGUANTPOL","20071010",0,25,14.4
"BMEDABRIGO","20071010",0,26,6.77
"NLIBOCLIMB","20071010",0,129,73
"BMED1piel","20071010",0,20,4.6
"BAMBOO21","20071010",1,55,36.3
"BMED1piel","20071010",0,20,4.6
"NMAKARTIC","20071010",1,370,212
"NALIVERBOLPO","20071010",1,75,42
"BJULBOSHERPA","20071010",1,130,78
"NMAKPANTINTLADY","20071010",0,40,31.2
"NNALGENEBOTHID","20071011",2,35,30
"NALIVCUELLO","20071011",0,15,5
"BMEDZOQ","20071011",0,10,3
"BMAKULT","20071011",0,695,479
"BMED1piel","20071011",0,20,4.6
"NMAKBOLS500","20071011",0,695,396
"NMAKPANTINTLADY","20071011",0,55,31.2
"NALIVBUZO","20071011",0,85,34
"BMAKGORRO","20071011",0,13,8.7
"NMAKCAMISINTLADY","20071011",0,55,31.2
"NMAKCAMISINT","20071011",0,55,31.2
"NALIVPANTPOLLADY","20071011",0,65,24
"NMAKTERMPANT","20071011",0,55,31.2
"BMEDABRIGO","20071011",0,26,6.77
"NALIVPANTPOLAR","20071011",0,65,24
"BANTEOJOS","20071011",1,45,25
"NMAKFRONTVEST","20071011",0,310,176
"BCEBESPOT","20071011",1,370,266
"BCAMPRSTAR","20071011",1,238,151
"BLIBOCLIMB","20071011",0,129,88
"NALIVCUELLO","20071011",0,15,5
"NMAKCAMISINT","20071011",0,55,31.2
"NOUTGUANTW","20071011",0,75,49
"BBRGL10","20071011",1,85,53.41
"NLIBOFORCE","20071011",0,145,79.8
"BBROGASBOT","20071011",5,6,3.86
"NALIVPOLAINA","20071011",1,100,42
"BFRONTANDES","20071011",1,370,260
"BMEDABRIGO","20071011",0,26,6.77
"BJULBOSHERPA","20071011",1,155,78
"BBRGL10","20071011",1,85,53.41
"BBROGASBOT","20071011",1,6,3.86
"NORIX","20071011",1,180,105
"NTEKMAGN","20071011",1,30,17
"BALIBOT","20071011",1,40,17
"NALQUILER","20071011",1,137,1
"NALQUILER","20071011",1,80,1
"NNITROPANT","20071011",0,510,292
"NALQUILER","20071011",1,190,1
"NALQUILER","20071011",1,170,1
"BJULBOSHERPA","20071011",1,155,78
"NALQUILER","20071011",1,235,1
"NALQUILER","20071011",1,450,1
"BVITORHUNTSMAN","20071011",1,100,67.86
"BCAMPNEVE","20071012",1,289,199
"BCAMPSTALK","20071012",1,455,314
"BUNDERANTEO","20071012",1,160,94
"NALQUILER","20071012",1,455,1
"NMAKPAMIR90","20071012",1,560,319
"BMEDABRIGO","20071012",0,26,6.77
"BMED1piel","20071012",0,20,4.6
"NALQUILER","20071012",1,165,1
"NALIVCUBREREF","20071012",1,80,23
"BCAMPBAST","20071013",1,130,68.4
"NMAKCAMISINT","20071013",0,55,31.2
"BCAMPLOTUS","20071013",1,78,53.8
"BTEKNIAMAG","20071013",1,32,19.36
"NALIVCUBREREF","20071013",1,80,23
"BCAMPBAST","20071013",1,120,68.4
"NNALGACAN","20071013",1,135,94
"NMAKPAMIR90","20071013",1,560,319
"BBROGASBOT","20071013",2,6,3.86
"NALIVBOLSILLO","20071013",1,25,11
"NOUTMOCHBALT","20071013",1,500,284
"BCAMPBAST","20071013",1,120,68.4
"BBRGL10","20071013",1,85,53.41
"BMEDABRIGO","20071013",0,26,6.77
"NFRONTANDES","20071013",1,370,215
"BMED1piel","20071013",0,20,4.6
"BMED1piel","20071013",0,20,4.6
"BFRONTANDES","20071013",1,370,260
"BMEDABRIGO","20071013",0,26,6.77
"BCAMPBAST","20071016",1,120,68.4
"NMAKTERMPANT","20071016",0,55,31.2
"NFRONTANDES","20071016",1,370,215
"NALIVBOLSILLO","20071016",1,25,11
"BLIBOFORCE","20071016",0,145,96.55
"BJULBOSHERPA","20071016",1,155,78
"BCAMPBAST","20071016",1,120,68.4
"BCAMPCLIP","20071017",1,42,29
"BMEDZOQ","20071017",0,10,3
"BORIX","20071017",1,185,127.7
"BCAMPLOTUS","20071017",1,78,53.8
"BFADERSHMS","20071017",1,60,40
"BCAMPBAST","20071018",2,120,68.4
"NALIVPOLAINA","20071018",1,100,42
"NMAKPANTINTLADY","20071019",0,55,31.2
"NMAKCAMISINTLADY","20071019",0,55,31.2
"BMAKGORRO","20071019",0,13,8.7
"NNMAKPOL","20071019",0,70,39.2
"NMAKCAMITREKKL","20071019",0,100,46.4
"BMEDABRIGO","20071019",0,26,6.77
"NALIVERBOLPO","20071228",1,100,42
"NALQUILER","20080307",1,50,1
"BBASTON","20080308",1,220,146
"BNALGACAN","20080308",1,150,97
"BMSRBOT1000","20080308",1,95,63.28
"BMSRWHISPERINTER","20080308",1,520,350
"BMED1piel","20080308",0,20,4.6
"NMAKTERMPANT","20080308",0,65,34.4
"NOUTAISLMINI","20080308",1,515,292.6
"NNITROPANT","20080308",0,575,319
"NIMPERMEABILIZ","20080308",1,15,5.85
"BALIVINTPANT","20080308",0,60,25
"NMAKGUANTPOL","20080308",0,35,19.2
"NMAKKHUMBU","20080308",0,240,132
"NALQUILER","20080308",1,75,1
"BMEDABRIGO","20080308",0,28,8.56
"BALIVCAMINT","20080308",0,60,25
"NMAKEXPEDJKT","20080308",0,560,312
"BMAKGORRO","20080308",0,20,8.7
"NALICUBRERIST","20080308",1,45,25
"NMAKPANTDESMH","20080308",0,200,108
"BMED1piel","20080308",0,20,4.6
"NMAKBOLS500","20080308",0,860,435
"NALICAMPWIND","20080308",0,320,200
"BMED1piel","20080308",0,20,4.6
"NALIVMOCHANAT","20080308",1,170,89
"NALIVGORRO","20080308",0,20,6
"BALIVINTPANT","20080308",0,60,25
"NEURUSMOCH60","20080308",1,270,130
"BALIVCAMINT","20080308",0,60,25
"BMEDZOQ","20080308",0,10,3
"BCAMPNEVE","20080308",1,300,210
"NMAKGUANTPOL","20080308",0,35,19.2
"BCAMPSTALK","20080308",2,455,330
"BALIVREMH","20080308",0,1,22.14
"NALICAMPWIND","20080308",0,320,200
"BALIVCAMINT","20080308",0,60,25
"NMAKCAMISINTLADY","20080308",0,65,31.2
"NMAKCAMISINTLADY","20080308",0,65,31.2
"NMAKPANTINTLADY","20080308",0,65,31.2
"BCAMPCINTA","20080308",2,14,9.07
"BFRONTANDES","20071019",1,370,260
"BGUILLUMET","20071019",1,285,197.65
"NALIVCUBMIT","20071020",1,100,39
"BFIG8","20071020",4,65,45.34
"NALIVCUBREREF","20071020",2,80,23
"NMAKARTIC","20071022",1,370,212
"NMAKTERMPANT","20071022",0,55,31.2
"NALIVPANTPOLAR","20071022",0,65,24
"NMAKTOLOSA","20071022",0,610,350
"BLIBOFORCE","20071022",0,145,96.55
"NMAKCAMISINT","20071022",0,55,31.2
"NGUILLUMET","20071022",1,285,162
"BMEDZOQ","20071025",0,10,3
"BJULBOSHERPA","20071025",1,155,78
"BBAMBOOVOY2","20071025",1,250,163.4
"NALIVCUBRELIV","20071025",1,35,13.5
"NALIVCUBREREF","20071025",1,80,23
"BMED1piel","20071025",0,20,4.6
"NMAKKHUMBU","20071025",0,225,126
"BMED1piel","20071025",0,20,4.6
"NMAKPANTDESMH","20071025",0,180,100
"NMAKPANTDESLADY","20071025",0,150,88
"BMEDZOQ","20071025",0,10,3
"BFIG8","20071025",1,65,45.34
"BJULBOSHERPA","20071026",1,155,78
"NCEBEMORPHIC","20071026",2,230,123
"NALQUILER","20071026",1,135,1
"NMAKCAMISINT","20071026",0,55,31.2
"NMAKTERMPANT","20071026",0,55,31.2
"NMAKWINDCAMP","20071027",0,340,190
"NMAKPAMIR90","20071027",1,560,319
"BMED1piel","20071027",0,20,4.6
"NALIVGORRO","20071027",1,15,6
"NMAKPAMIR70","20071027",1,520,292
"NOUTMOCHYAK60","20071027",1,550,313
"BMAKGORRO","20071029",0,13,8.7
"BMED1piel","20071029",0,20,4.6
"BCAMPEXPRESS","20071029",1,349,240.7
"NCEBESPOT4","20071029",0,360,210
"NALIVPANTPOLAR","20071029",0,65,24
"BMEDABRIGO","20071029",0,26,6.77
"NNALGACAN","20071029",1,135,79
"NMAKCAMISINT","20071029",0,55,31.2
"NALIVCUELLO","20071029",0,15,5
"NUNDERANTEO","20071029",1,155,75
"NMAKPANTDESLADY","20071029",0,150,88
"NALIVPORTGRAM","20071029",1,35,14.5
"NALIVCUBMIT","20071029",1,100,39
"BJULBOSHERPA","20071029",1,155,78
"NALIVPOLAINA","20071029",1,100,42
"NNALGENEBOTHID","20071029",1,42,25
